country_consuming,analysis_year,scenario_id,scenario,scenario_type,ambition,indicator,unit,baseline,scenario_value,change,change_pct,per_capita_change,per_capita_unit,k_t,k_p,k_a,edited_objects,rebound,unbalanced_pct_of_output,ambition_basis,source,note,model
DNK,2022,P7,P7 pMDI to dry-powder inhaler,intervention,75% substituted,waste_generation,kt,259.41809167194094,259.41809167194094,0.0,0.0,0.0,kg per capita,0.75,1,0.75,bottom_up,False,0.0,share of the pMDI stock switched,"Jeswani & Azapagic (2019): dry-powder inhaler GWP is 0.06 kg CO2e per 100 doses against 23.4 for the HFA inhaler, a factor of 380","BURDEN SHIFT, sourced and directional. Jeswani & Azapagic report the dry-powder inhaler as WORSE than the HFA inhaler for abiotic depletion of elements, eutrophication and freshwater and terrestrial ecotoxicity. Those act on the device life cycle, which this MRIO does not resolve, so the direction is reported and the magnitude is not invented. Dry-powder inhalers are also not clinically suitable for every patient",EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,2022,P8,P8 nitrous oxide capture or reduction,intervention,25%,climate_change,kt CO2eq,4712.417605953846,4710.681789155871,-1.7358167979746213,-0.03683495273809191,-0.295537659144863,kg CO2eq per capita,0.25,0.6,0.15,bottom_up,False,0.0,N2O is 60 % of the Danish anaesthetic-gas term; the volatile agents are a separate item that capture does not touch,Denmark National Inventory Document category 2.G.3.a: 38 t N2O per year,acts on the N2O share of the anaesthetic term only. The volatile agents already reflect the Danish desflurane phase-out and are not reduced again here,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,2022,P8,P8 nitrous oxide capture or reduction,intervention,25%,material_extraction,kt,4259.384222540149,4259.384222540149,0.0,0.0,0.0,kg per capita,0.25,0.6,0.15,bottom_up,False,0.0,N2O is 60 % of the Danish anaesthetic-gas term; the volatile agents are a separate item that capture does not touch,Denmark National Inventory Document category 2.G.3.a: 38 t N2O per year,acts on the N2O share of the anaesthetic term only. The volatile agents already reflect the Danish desflurane phase-out and are not reduced again here,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,2022,P8,P8 nitrous oxide capture or reduction,intervention,25%,blue_water_consumption,Mm3,95.50495307556368,95.50495307556366,-1.4210854715202004e-14,-1.4879704410679468e-14,-2.4195195840246405e-15,m3 per capita,0.25,0.6,0.15,bottom_up,False,0.0,N2O is 60 % of the Danish anaesthetic-gas term; the volatile agents are a separate item that capture does not touch,Denmark National Inventory Document category 2.G.3.a: 38 t N2O per year,acts on the N2O share of the anaesthetic term only. The volatile agents already reflect the Danish desflurane phase-out and are not reduced again here,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,2022,P8,P8 nitrous oxide capture or reduction,intervention,25%,land_use,km2,4855.460127817185,4855.460127817185,0.0,0.0,0.0,m2 per capita,0.25,0.6,0.15,bottom_up,False,0.0,N2O is 60 % of the Danish anaesthetic-gas term; the volatile agents are a separate item that capture does not touch,Denmark National Inventory Document category 2.G.3.a: 38 t N2O per year,acts on the N2O share of the anaesthetic term only. The volatile agents already reflect the Danish desflurane phase-out and are not reduced again here,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,2022,P8,P8 nitrous oxide capture or reduction,intervention,25%,waste_generation,kt,259.41809167194094,259.41809167194094,0.0,0.0,0.0,kg per capita,0.25,0.6,0.15,bottom_up,False,0.0,N2O is 60 % of the Danish anaesthetic-gas term; the volatile agents are a separate item that capture does not touch,Denmark National Inventory Document category 2.G.3.a: 38 t N2O per year,acts on the N2O share of the anaesthetic term only. The volatile agents already reflect the Danish desflurane phase-out and are not reduced again here,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,2022,P8,P8 nitrous oxide capture or reduction,intervention,50%,climate_change,kt CO2eq,4712.417605953846,4708.945972357896,-3.471633595950152,-0.07366990547620311,-0.5910753182898809,kg CO2eq per capita,0.5,0.6,0.3,bottom_up,False,0.0,N2O is 60 % of the Danish anaesthetic-gas term; the volatile agents are a separate item that capture does not touch,Denmark National Inventory Document category 2.G.3.a: 38 t N2O per year,acts on the N2O share of the anaesthetic term only. The volatile agents already reflect the Danish desflurane phase-out and are not reduced again here,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,2022,P8,P8 nitrous oxide capture or reduction,intervention,50%,material_extraction,kt,4259.384222540149,4259.384222540149,0.0,0.0,0.0,kg per capita,0.5,0.6,0.3,bottom_up,False,0.0,N2O is 60 % of the Danish anaesthetic-gas term; the volatile agents are a separate item that capture does not touch,Denmark National Inventory Document category 2.G.3.a: 38 t N2O per year,acts on the N2O share of the anaesthetic term only. The volatile agents already reflect the Danish desflurane phase-out and are not reduced again here,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,2022,P8,P8 nitrous oxide capture or reduction,intervention,50%,blue_water_consumption,Mm3,95.50495307556368,95.50495307556366,-1.4210854715202004e-14,-1.4879704410679468e-14,-2.4195195840246405e-15,m3 per capita,0.5,0.6,0.3,bottom_up,False,0.0,N2O is 60 % of the Danish anaesthetic-gas term; the volatile agents are a separate item that capture does not touch,Denmark National Inventory Document category 2.G.3.a: 38 t N2O per year,acts on the N2O share of the anaesthetic term only. The volatile agents already reflect the Danish desflurane phase-out and are not reduced again here,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,2022,P8,P8 nitrous oxide capture or reduction,intervention,50%,land_use,km2,4855.460127817185,4855.460127817185,0.0,0.0,0.0,m2 per capita,0.5,0.6,0.3,bottom_up,False,0.0,N2O is 60 % of the Danish anaesthetic-gas term; the volatile agents are a separate item that capture does not touch,Denmark National Inventory Document category 2.G.3.a: 38 t N2O per year,acts on the N2O share of the anaesthetic term only. The volatile agents already reflect the Danish desflurane phase-out and are not reduced again here,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,2022,P8,P8 nitrous oxide capture or reduction,intervention,50%,waste_generation,kt,259.41809167194094,259.41809167194094,0.0,0.0,0.0,kg per capita,0.5,0.6,0.3,bottom_up,False,0.0,N2O is 60 % of the Danish anaesthetic-gas term; the volatile agents are a separate item that capture does not touch,Denmark National Inventory Document category 2.G.3.a: 38 t N2O per year,acts on the N2O share of the anaesthetic term only. The volatile agents already reflect the Danish desflurane phase-out and are not reduced again here,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,2022,P8,P8 nitrous oxide capture or reduction,intervention,75%,climate_change,kt CO2eq,4712.417605953846,4707.210155559921,-5.207450393924773,-0.11050485821429502,-0.8866129774347439,kg CO2eq per capita,0.75,0.6,0.45,bottom_up,False,0.0,N2O is 60 % of the Danish anaesthetic-gas term; the volatile agents are a separate item that capture does not touch,Denmark National Inventory Document category 2.G.3.a: 38 t N2O per year,acts on the N2O share of the anaesthetic term only. The volatile agents already reflect the Danish desflurane phase-out and are not reduced again here,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,2022,P8,P8 nitrous oxide capture or reduction,intervention,75%,material_extraction,kt,4259.384222540149,4259.384222540149,0.0,0.0,0.0,kg per capita,0.75,0.6,0.45,bottom_up,False,0.0,N2O is 60 % of the Danish anaesthetic-gas term; the volatile agents are a separate item that capture does not touch,Denmark National Inventory Document category 2.G.3.a: 38 t N2O per year,acts on the N2O share of the anaesthetic term only. The volatile agents already reflect the Danish desflurane phase-out and are not reduced again here,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,2022,P8,P8 nitrous oxide capture or reduction,intervention,75%,blue_water_consumption,Mm3,95.50495307556368,95.50495307556366,-1.4210854715202004e-14,-1.4879704410679468e-14,-2.4195195840246405e-15,m3 per capita,0.75,0.6,0.45,bottom_up,False,0.0,N2O is 60 % of the Danish anaesthetic-gas term; the volatile agents are a separate item that capture does not touch,Denmark National Inventory Document category 2.G.3.a: 38 t N2O per year,acts on the N2O share of the anaesthetic term only. The volatile agents already reflect the Danish desflurane phase-out and are not reduced again here,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,2022,P8,P8 nitrous oxide capture or reduction,intervention,75%,land_use,km2,4855.460127817185,4855.460127817185,0.0,0.0,0.0,m2 per capita,0.75,0.6,0.45,bottom_up,False,0.0,N2O is 60 % of the Danish anaesthetic-gas term; the volatile agents are a separate item that capture does not touch,Denmark National Inventory Document category 2.G.3.a: 38 t N2O per year,acts on the N2O share of the anaesthetic term only. The volatile agents already reflect the Danish desflurane phase-out and are not reduced again here,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,2022,P8,P8 nitrous oxide capture or reduction,intervention,75%,waste_generation,kt,259.41809167194094,259.41809167194094,0.0,0.0,0.0,kg per capita,0.75,0.6,0.45,bottom_up,False,0.0,N2O is 60 % of the Danish anaesthetic-gas term; the volatile agents are a separate item that capture does not touch,Denmark National Inventory Document category 2.G.3.a: 38 t N2O per year,acts on the N2O share of the anaesthetic term only. The volatile agents already reflect the Danish desflurane phase-out and are not reduced again here,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,2022,P9,P9 divert health-care waste to recycling,intervention,20% of incineration,climate_change,kt CO2eq,4712.417605953846,4712.476344503537,0.05873854969104286,0.001246463166100355,0.010000740572110093,kg CO2eq per capita,0.2,1,0.2,A,False,4.913007582304054e-19,illustrative ambition,"Circular Industrial Plastic partnership and the regions' stated focus on avoiding waste, Healthcare Denmark (2024). The diverted share is ILLUSTRATIVE","residual waste management, Aguilar-Hernandez et al. (2018) section 4.1: the health industry's purchases of incineration are moved to recycling services. EXIOBASE resolves both explicitly, so this is a real substitution rather than an intensity fudge",EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,2022,P9,P9 divert health-care waste to recycling,intervention,20% of incineration,material_extraction,kt,4259.384222540149,4259.585694173566,0.20147163341698615,0.004730064790840482,0.03430226910675316,kg per capita,0.2,1,0.2,A,False,4.913007582304054e-19,illustrative ambition,"Circular Industrial Plastic partnership and the regions' stated focus on avoiding waste, Healthcare Denmark (2024). The diverted share is ILLUSTRATIVE","residual waste management, Aguilar-Hernandez et al. (2018) section 4.1: the health industry's purchases of incineration are moved to recycling services. EXIOBASE resolves both explicitly, so this is a real substitution rather than an intensity fudge",EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,2022,P9,P9 divert health-care waste to recycling,intervention,20% of incineration,blue_water_consumption,Mm3,95.50495307556368,95.5077752777552,0.0028222021915240703,0.0029550322791019427,0.0004805040660337708,m3 per capita,0.2,1,0.2,A,False,4.913007582304054e-19,illustrative ambition,"Circular Industrial Plastic partnership and the regions' stated focus on avoiding waste, Healthcare Denmark (2024). The diverted share is ILLUSTRATIVE","residual waste management, Aguilar-Hernandez et al. (2018) section 4.1: the health industry's purchases of incineration are moved to recycling services. EXIOBASE resolves both explicitly, so this is a real substitution rather than an intensity fudge",EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,2022,P9,P9 divert health-care waste to recycling,intervention,20% of incineration,land_use,km2,4855.460127817185,4855.603313543923,0.143185726738011,0.002948963084213018,0.0243785948796461,m2 per capita,0.2,1,0.2,A,False,4.913007582304054e-19,illustrative ambition,"Circular Industrial Plastic partnership and the regions' stated focus on avoiding waste, Healthcare Denmark (2024). The diverted share is ILLUSTRATIVE","residual waste management, Aguilar-Hernandez et al. (2018) section 4.1: the health industry's purchases of incineration are moved to recycling services. EXIOBASE resolves both explicitly, so this is a real substitution rather than an intensity fudge",EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,2022,P9,P9 divert health-care waste to recycling,intervention,20% of incineration,waste_generation,kt,259.41809167194094,259.3624239757139,-0.05566769622703305,-0.02145867925720084,-0.009477901499813235,kg per capita,0.2,1,0.2,A,False,4.913007582304054e-19,illustrative ambition,"Circular Industrial Plastic partnership and the regions' stated focus on avoiding waste, Healthcare Denmark (2024). The diverted share is ILLUSTRATIVE","residual waste management, Aguilar-Hernandez et al. (2018) section 4.1: the health industry's purchases of incineration are moved to recycling services. EXIOBASE resolves both explicitly, so this is a real substitution rather than an intensity fudge",EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,2022,P9,P9 divert health-care waste to recycling,intervention,40% of incineration,climate_change,kt CO2eq,4712.417605953846,4712.535083014134,0.11747706028836546,0.00249292550261124,0.02000147448817988,kg CO2eq per capita,0.4,1,0.4,A,False,1.0156669499824773e-18,illustrative ambition,"Circular Industrial Plastic partnership and the regions' stated focus on avoiding waste, Healthcare Denmark (2024). The diverted share is ILLUSTRATIVE","residual waste management, Aguilar-Hernandez et al. (2018) section 4.1: the health industry's purchases of incineration are moved to recycling services. EXIOBASE resolves both explicitly, so this is a real substitution rather than an intensity fudge",EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,2022,P9,P9 divert health-care waste to recycling,intervention,40% of incineration,material_extraction,kt,4259.384222540149,4259.7871656728885,0.40294313273989246,0.009460126433477541,0.0686045153828421,kg per capita,0.4,1,0.4,A,False,1.0156669499824773e-18,illustrative ambition,"Circular Industrial Plastic partnership and the regions' stated focus on avoiding waste, Healthcare Denmark (2024). The diverted share is ILLUSTRATIVE","residual waste management, Aguilar-Hernandez et al. (2018) section 4.1: the health industry's purchases of incineration are moved to recycling services. EXIOBASE resolves both explicitly, so this is a real substitution rather than an intensity fudge",EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,2022,P9,P9 divert health-care waste to recycling,intervention,40% of incineration,blue_water_consumption,Mm3,95.50495307556368,95.5105974780681,0.005644402504429991,0.005910062591166481,0.0009610078122167308,m3 per capita,0.4,1,0.4,A,False,1.0156669499824773e-18,illustrative ambition,"Circular Industrial Plastic partnership and the regions' stated focus on avoiding waste, Healthcare Denmark (2024). The diverted share is ILLUSTRATIVE","residual waste management, Aguilar-Hernandez et al. (2018) section 4.1: the health industry's purchases of incineration are moved to recycling services. EXIOBASE resolves both explicitly, so this is a real substitution rather than an intensity fudge",EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,2022,P9,P9 divert health-care waste to recycling,intervention,40% of incineration,land_use,km2,4855.460127817185,4855.746499175346,0.28637135816097725,0.005897924205377381,0.04875717353109044,m2 per capita,0.4,1,0.4,A,False,1.0156669499824773e-18,illustrative ambition,"Circular Industrial Plastic partnership and the regions' stated focus on avoiding waste, Healthcare Denmark (2024). The diverted share is ILLUSTRATIVE","residual waste management, Aguilar-Hernandez et al. (2018) section 4.1: the health industry's purchases of incineration are moved to recycling services. EXIOBASE resolves both explicitly, so this is a real substitution rather than an intensity fudge",EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,2022,P9,P9 divert health-care waste to recycling,intervention,40% of incineration,waste_generation,kt,259.41809167194094,259.306756316535,-0.11133535540596995,-0.04291734423317098,-0.01895579669187117,kg per capita,0.4,1,0.4,A,False,1.0156669499824773e-18,illustrative ambition,"Circular Industrial Plastic partnership and the regions' stated focus on avoiding waste, Healthcare Denmark (2024). The diverted share is ILLUSTRATIVE","residual waste management, Aguilar-Hernandez et al. (2018) section 4.1: the health industry's purchases of incineration are moved to recycling services. EXIOBASE resolves both explicitly, so this is a real substitution rather than an intensity fudge",EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,2022,C1,C1 all interventions combined,combined,maximum modelled,climate_change,kt CO2eq,4712.417605953846,4351.479623989923,-360.93798196392254,-7.659295337236238,-61.45277912424491,kg CO2eq per capita,0.75;0.15;0.235;0.2;0.3;0.3;0.93;0.75;0.4,1;1;1;1;1;1;1;0.6;1,0.75;0.15;0.235;0.2;0.3;0.3;0.93;0.45;0.4,A;bottom_up;y,False,0.7232331379828492,"share of the stated target actually met; both half and full delivery are reported | share of Danish pharmaceutical output achieving what one firm achieved; reported as a range because that share is unknown | applied to the paper and plastics inputs of medical-instrument manufacturing in every region | illustrative ambition | full substitution of the Danish pMDI stock; a device change, not a change of therapy | N2O is 60 % of the Danish anaesthetic-gas term; the volatile agents are a separate item that capture does not touch","Danske Regioner (2020): all public hospitals to cut CO2 from energy and transport by 75 % by 2030 against 2018 | Lundbeck, reported in Healthcare Denmark (2024): raw-material use down 15 % from 2020 to 2022 while chemical production rose 18 % | Demant, reported in Healthcare Denmark (2024): 12 % to 23.5 % lower cradle-to-gate packaging carbon across the hearing-aid portfolio, using recycled PET | Danske Regioner procurement focus on reuse of medical equipment, reported in Healthcare Denmark (2024). The reduction level is ILLUSTRATIVE - no Danish reuse rate is published | Danish national travel survey (TU) purpose 33 | Jeswani & Azapagic (2019): reducing propellant by 67 % cuts the carbon footprint of use and end-of-life by 67 %; replacing HFA-134a with HFA-152a cuts it by 93 % | Denmark National Inventory Document category 2.G.3.a: 38 t N2O per year | Circular Industrial Plastic partnership and the regions' stated focus on avoiding waste, Healthcare Denmark (2024). The diverted share is ILLUSTRATIVE","every intervention at its most ambitious modelled level, applied simultaneously and re-solved. P7 is excluded as an alternative to P6 on the same devices. This is NOT the sum of the individual rows: overlapping levers are netted by the solution",EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,2022,C1,C1 all interventions combined,combined,maximum modelled,material_extraction,kt,4259.384222540149,4065.292366067864,-194.0918564722847,-4.556805545862098,-33.045798950574735,kg per capita,0.75;0.15;0.235;0.2;0.3;0.3;0.93;0.75;0.4,1;1;1;1;1;1;1;0.6;1,0.75;0.15;0.235;0.2;0.3;0.3;0.93;0.45;0.4,A;bottom_up;y,False,0.7232331379828492,"share of the stated target actually met; both half and full delivery are reported | share of Danish pharmaceutical output achieving what one firm achieved; reported as a range because that share is unknown | applied to the paper and plastics inputs of medical-instrument manufacturing in every region | illustrative ambition | full substitution of the Danish pMDI stock; a device change, not a change of therapy | N2O is 60 % of the Danish anaesthetic-gas term; the volatile agents are a separate item that capture does not touch","Danske Regioner (2020): all public hospitals to cut CO2 from energy and transport by 75 % by 2030 against 2018 | Lundbeck, reported in Healthcare Denmark (2024): raw-material use down 15 % from 2020 to 2022 while chemical production rose 18 % | Demant, reported in Healthcare Denmark (2024): 12 % to 23.5 % lower cradle-to-gate packaging carbon across the hearing-aid portfolio, using recycled PET | Danske Regioner procurement focus on reuse of medical equipment, reported in Healthcare Denmark (2024). The reduction level is ILLUSTRATIVE - no Danish reuse rate is published | Danish national travel survey (TU) purpose 33 | Jeswani & Azapagic (2019): reducing propellant by 67 % cuts the carbon footprint of use and end-of-life by 67 %; replacing HFA-134a with HFA-152a cuts it by 93 % | Denmark National Inventory Document category 2.G.3.a: 38 t N2O per year | Circular Industrial Plastic partnership and the regions' stated focus on avoiding waste, Healthcare Denmark (2024). The diverted share is ILLUSTRATIVE","every intervention at its most ambitious modelled level, applied simultaneously and re-solved. P7 is excluded as an alternative to P6 on the same devices. This is NOT the sum of the individual rows: overlapping levers are netted by the solution",EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,2022,C1,C1 all interventions combined,combined,maximum modelled,blue_water_consumption,Mm3,95.50495307556368,94.19775268137586,-1.3072003941878165,-1.368725235803799,-0.22256204974066496,m3 per capita,0.75;0.15;0.235;0.2;0.3;0.3;0.93;0.75;0.4,1;1;1;1;1;1;1;0.6;1,0.75;0.15;0.235;0.2;0.3;0.3;0.93;0.45;0.4,A;bottom_up;y,False,0.7232331379828492,"share of the stated target actually met; both half and full delivery are reported | share of Danish pharmaceutical output achieving what one firm achieved; reported as a range because that share is unknown | applied to the paper and plastics inputs of medical-instrument manufacturing in every region | illustrative ambition | full substitution of the Danish pMDI stock; a device change, not a change of therapy | N2O is 60 % of the Danish anaesthetic-gas term; the volatile agents are a separate item that capture does not touch","Danske Regioner (2020): all public hospitals to cut CO2 from energy and transport by 75 % by 2030 against 2018 | Lundbeck, reported in Healthcare Denmark (2024): raw-material use down 15 % from 2020 to 2022 while chemical production rose 18 % | Demant, reported in Healthcare Denmark (2024): 12 % to 23.5 % lower cradle-to-gate packaging carbon across the hearing-aid portfolio, using recycled PET | Danske Regioner procurement focus on reuse of medical equipment, reported in Healthcare Denmark (2024). The reduction level is ILLUSTRATIVE - no Danish reuse rate is published | Danish national travel survey (TU) purpose 33 | Jeswani & Azapagic (2019): reducing propellant by 67 % cuts the carbon footprint of use and end-of-life by 67 %; replacing HFA-134a with HFA-152a cuts it by 93 % | Denmark National Inventory Document category 2.G.3.a: 38 t N2O per year | Circular Industrial Plastic partnership and the regions' stated focus on avoiding waste, Healthcare Denmark (2024). The diverted share is ILLUSTRATIVE","every intervention at its most ambitious modelled level, applied simultaneously and re-solved. P7 is excluded as an alternative to P6 on the same devices. This is NOT the sum of the individual rows: overlapping levers are netted by the solution",EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,2022,C1,C1 all interventions combined,combined,maximum modelled,land_use,km2,4855.460127817185,4786.428175925352,-69.03195189183316,-1.4217386215643188,-11.753280353155938,m2 per capita,0.75;0.15;0.235;0.2;0.3;0.3;0.93;0.75;0.4,1;1;1;1;1;1;1;0.6;1,0.75;0.15;0.235;0.2;0.3;0.3;0.93;0.45;0.4,A;bottom_up;y,False,0.7232331379828492,"share of the stated target actually met; both half and full delivery are reported | share of Danish pharmaceutical output achieving what one firm achieved; reported as a range because that share is unknown | applied to the paper and plastics inputs of medical-instrument manufacturing in every region | illustrative ambition | full substitution of the Danish pMDI stock; a device change, not a change of therapy | N2O is 60 % of the Danish anaesthetic-gas term; the volatile agents are a separate item that capture does not touch","Danske Regioner (2020): all public hospitals to cut CO2 from energy and transport by 75 % by 2030 against 2018 | Lundbeck, reported in Healthcare Denmark (2024): raw-material use down 15 % from 2020 to 2022 while chemical production rose 18 % | Demant, reported in Healthcare Denmark (2024): 12 % to 23.5 % lower cradle-to-gate packaging carbon across the hearing-aid portfolio, using recycled PET | Danske Regioner procurement focus on reuse of medical equipment, reported in Healthcare Denmark (2024). The reduction level is ILLUSTRATIVE - no Danish reuse rate is published | Danish national travel survey (TU) purpose 33 | Jeswani & Azapagic (2019): reducing propellant by 67 % cuts the carbon footprint of use and end-of-life by 67 %; replacing HFA-134a with HFA-152a cuts it by 93 % | Denmark National Inventory Document category 2.G.3.a: 38 t N2O per year | Circular Industrial Plastic partnership and the regions' stated focus on avoiding waste, Healthcare Denmark (2024). The diverted share is ILLUSTRATIVE","every intervention at its most ambitious modelled level, applied simultaneously and re-solved. P7 is excluded as an alternative to P6 on the same devices. This is NOT the sum of the individual rows: overlapping levers are netted by the solution",EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,2022,C1,C1 all interventions combined,combined,maximum modelled,waste_generation,kt,259.41809167194094,255.78693247002016,-3.631159201920781,-1.3997324467688745,-0.6182359173906822,kg per capita,0.75;0.15;0.235;0.2;0.3;0.3;0.93;0.75;0.4,1;1;1;1;1;1;1;0.6;1,0.75;0.15;0.235;0.2;0.3;0.3;0.93;0.45;0.4,A;bottom_up;y,False,0.7232331379828492,"share of the stated target actually met; both half and full delivery are reported | share of Danish pharmaceutical output achieving what one firm achieved; reported as a range because that share is unknown | applied to the paper and plastics inputs of medical-instrument manufacturing in every region | illustrative ambition | full substitution of the Danish pMDI stock; a device change, not a change of therapy | N2O is 60 % of the Danish anaesthetic-gas term; the volatile agents are a separate item that capture does not touch","Danske Regioner (2020): all public hospitals to cut CO2 from energy and transport by 75 % by 2030 against 2018 | Lundbeck, reported in Healthcare Denmark (2024): raw-material use down 15 % from 2020 to 2022 while chemical production rose 18 % | Demant, reported in Healthcare Denmark (2024): 12 % to 23.5 % lower cradle-to-gate packaging carbon across the hearing-aid portfolio, using recycled PET | Danske Regioner procurement focus on reuse of medical equipment, reported in Healthcare Denmark (2024). The reduction level is ILLUSTRATIVE - no Danish reuse rate is published | Danish national travel survey (TU) purpose 33 | Jeswani & Azapagic (2019): reducing propellant by 67 % cuts the carbon footprint of use and end-of-life by 67 %; replacing HFA-134a with HFA-152a cuts it by 93 % | Denmark National Inventory Document category 2.G.3.a: 38 t N2O per year | Circular Industrial Plastic partnership and the regions' stated focus on avoiding waste, Healthcare Denmark (2024). The diverted share is ILLUSTRATIVE","every intervention at its most ambitious modelled level, applied simultaneously and re-solved. P7 is excluded as an alternative to P6 on the same devices. This is NOT the sum of the individual rows: overlapping levers are netted by the solution",EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,2022,C2,"C2 all interventions, expenditure held constant",combined,"maximum modelled, with rebound",climate_change,kt CO2eq,4712.417605953846,4431.528298078569,-280.88930787527715,-5.960620033343204,-47.823807572977444,kg CO2eq per capita,0.75;0.15;0.235;0.2;0.3;0.3;0.93;0.75;0.4,1;1;1;1;1;1;1;0.6;1,0.75;0.15;0.235;0.2;0.3;0.3;0.93;0.45;0.4,A;bottom_up;y,True,0.7243799233671351,"share of the stated target actually met; both half and full delivery are reported | share of Danish pharmaceutical output achieving what one firm achieved; reported as a range because that share is unknown | applied to the paper and plastics inputs of medical-instrument manufacturing in every region | illustrative ambition | full substitution of the Danish pMDI stock; a device change, not a change of therapy | N2O is 60 % of the Danish anaesthetic-gas term; the volatile agents are a separate item that capture does not touch","Danske Regioner (2020): all public hospitals to cut CO2 from energy and transport by 75 % by 2030 against 2018 | Lundbeck, reported in Healthcare Denmark (2024): raw-material use down 15 % from 2020 to 2022 while chemical production rose 18 % | Demant, reported in Healthcare Denmark (2024): 12 % to 23.5 % lower cradle-to-gate packaging carbon across the hearing-aid portfolio, using recycled PET | Danske Regioner procurement focus on reuse of medical equipment, reported in Healthcare Denmark (2024). The reduction level is ILLUSTRATIVE - no Danish reuse rate is published | Danish national travel survey (TU) purpose 33 | Jeswani & Azapagic (2019): reducing propellant by 67 % cuts the carbon footprint of use and end-of-life by 67 %; replacing HFA-134a with HFA-152a cuts it by 93 % | Denmark National Inventory Document category 2.G.3.a: 38 t N2O per year | Circular Industrial Plastic partnership and the regions' stated focus on avoiding waste, Healthcare Denmark (2024). The diverted share is ILLUSTRATIVE","every intervention at its most ambitious modelled level, applied simultaneously and re-solved. P7 is excluded as an alternative to P6 on the same devices. This is NOT the sum of the individual rows: overlapping levers are netted by the solution. Total final expenditure is held at the baseline, so money not spent on one product is spent on the rest of the basket",EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
